date,open,max,min,close
13.12.2016,1487.28000,1496.70000,1481.24000,1495.71000
14.12.2016,1495.70000,1514.29000,1494.02000,1512.27000
15.12.2016,1512.31000,1516.58000,1503.37000,1514.43000
16.12.2016,1514.15000,1514.91000,1504.52000,1509.78000
17.12.2016,1509.59000,1509.73000,1479.47000,1484.75000
18.12.2016,1482.78000,1494.26000,1482.75000,1490.56000
19.12.2016,1490.34000,1492.30000,1460.69000,1468.47000
20.12.2016,1468.32000,1473.02000,1456.22000,1458.59000
21.12.2016,1459.56000,1466.52000,1448.27000,1455.87000
22.12.2016,1456.55000,1460.54000,1445.71000,1456.40000
23.12.2016,1456.40000,1467.16000,1455.64000,1463.53000
24.12.2016,1463.53000,1474.67000,1461.17000,1471.40000
25.12.2016,1471.19000,1471.49000,1462.49000,1466.97000
26.12.2016,1467.23000,1474.05000,1456.43000,1471.44000
27.12.2016,1471.28000,1475.57000,1464.84000,1472.46000
28.12.2016,1472.38000,1478.87000,1466.02000,1471.66000
29.12.2016,1474.97000,1475.73000,1462.45000,1464.47000
30.12.2016,1463.02000,1473.30000,1461.43000,1462.20000
31.12.2016,1461.13000,1462.21000,1452.87000,1453.98000
01.01.2017,1453.96000,1461.43000,1448.90000,1460.08000
02.01.2017,1460.13000,1461.26000,1451.37000,1453.21000
03.01.2017,1453.14000,1457.09000,1453.03000,1455.56000
04.01.2017,1454.76000,1465.37000,1451.84000,1462.81000
05.01.2017,1462.82000,1464.31000,1452.77000,1461.19000
06.01.2017,1461.05000,1480.58000,1458.66000,1476.25000
07.01.2017,1476.47000,1482.86000,1470.26000,1473.32000
08.01.2017,1473.45000,1479.16000,1471.73000,1474.67000
09.01.2017,1474.69000,1478.88000,1457.53000,1459.55000
10.01.2017,1458.47000,1464.79000,1457.41000,1460.39000
11.01.2017,1460.64000,1468.04000,1458.83000,1463.14000
12.01.2017,1462.96000,1477.73000,1461.56000,1473.56000
13.01.2017,1473.65000,1485.59000,1462.79000,1468.58000
14.01.2017,1465.16000,1476.85000,1460.73000,1475.34000
15.01.2017,1474.40000,1478.73000,1471.99000,1474.97000
16.01.2017,1474.97000,1479.36000,1473.02000,1474.97000
17.01.2017,1474.91000,1478.12000,1469.26000,1474.16000
18.01.2017,1474.33000,1480.52000,1472.09000,1477.64000
19.01.2017,1477.72000,1479.81000,1474.66000,1476.41000
20.01.2017,1477.17000,1484.98000,1476.32000,1484.46000
21.01.2017,1484.65000,1499.34000,1483.21000,1498.50000
22.01.2017,1496.99000,1511.43000,1496.77000,1510.14000
23.01.2017,1510.12000,1514.14000,1506.17000,1509.65000
24.01.2017,1510.51000,1514.93000,1509.59000,1513.96000
25.01.2017,1514.00000,1524.13000,1513.46000,1518.75000
26.01.2017,1517.44000,1530.20000,1516.05000,1527.83000
27.01.2017,1527.02000,1552.32000,1526.76000,1550.71000
28.01.2017,1558.25000,1587.39000,1558.25000,1564.56000
29.01.2017,1564.38000,1576.16000,1554.12000,1573.08000
30.01.2017,1576.23000,1610.22000,1551.05000,1555.41000
31.01.2017,1555.60000,1560.14000,1539.04000,1551.13000
01.02.2017,1551.16000,1561.95000,1544.55000,1560.83000
02.02.2017,1560.95000,1560.95000,1545.31000,1546.65000
03.02.2017,1546.59000,1547.70000,1534.78000,1545.25000
04.02.2017,1545.20000,1557.00000,1544.83000,1555.05000
05.02.2017,1555.08000,1556.91000,1546.84000,1551.16000
06.02.2017,1551.22000,1560.06000,1548.19000,1555.77000
07.02.2017,1557.24000,1561.58000,1555.19000,1559.49000
08.02.2017,1559.79000,1567.42000,1545.13000,1556.94000
09.02.2017,1556.94000,1558.41000,1548.98000,1557.50000
10.02.2017,1557.87000,1566.74000,1550.71000,1561.56000
11.02.2017,1562.12000,1574.65000,1555.35000,1569.85000
12.02.2017,1579.96000,1587.54000,1574.69000,1580.91000
13.02.2017,1580.94000,1581.86000,1564.35000,1566.03000
14.02.2017,1566.12000,1576.81000,1562.22000,1575.63000
15.02.2017,1575.95000,1584.79000,1571.24000,1572.96000
16.02.2017,1573.73000,1589.45000,1569.77000,1587.47000
17.02.2017,1592.05000,1592.70000,1568.18000,1575.52000
18.02.2017,1574.75000,1578.44000,1547.86000,1551.84000
19.02.2017,1551.84000,1561.23000,1546.31000,1554.74000
20.02.2017,1554.94000,1567.08000,1551.33000,1565.46000
21.02.2017,1565.47000,1572.85000,1559.34000,1568.88000
22.02.2017,1571.08000,1575.83000,1566.80000,1570.91000
23.02.2017,1570.91000,1572.87000,1560.90000,1566.55000
24.02.2017,1566.81000,1569.30000,1560.75000,1564.72000
25.02.2017,1565.09000,1577.12000,1564.39000,1574.79000
26.02.2017,1574.91000,1583.86000,1571.88000,1582.90000
27.02.2017,1581.23000,1582.58000,1577.66000,1579.92000
28.02.2017,1579.90000,1603.92000,1579.90000,1600.25000
01.03.2017,1600.26000,1611.74000,1598.37000,1610.51000
02.03.2017,1610.42000,1622.52000,1602.72000,1618.40000
03.03.2017,1618.20000,1648.03000,1617.78000,1642.70000
04.03.2017,1652.39000,1688.13000,1642.27000,1658.05000
05.03.2017,1657.85000,1662.93000,1623.87000,1633.69000
06.03.2017,1633.61000,1653.76000,1623.72000,1639.72000
07.03.2017,1639.91000,1659.18000,1634.08000,1643.88000
08.03.2017,1643.70000,1648.36000,1561.76000,1583.81000
09.03.2017,1590.60000,1609.79000,1574.22000,1588.14000
10.03.2017,1588.10000,1648.15000,1583.86000,1640.92000
11.03.2017,1640.92000,1651.55000,1630.71000,1635.53000
12.03.2017,1635.55000,1673.44000,1633.85000,1670.96000
13.03.2017,1671.01000,1690.88000,1641.16000,1673.13000
14.03.2017,1697.00000,1702.17000,1656.34000,1670.35000
15.03.2017,1670.33000,1670.33000,1640.56000,1651.90000
16.03.2017,1651.88000,1670.08000,1631.86000,1637.30000
17.03.2017,1637.29000,1649.04000,1559.49000,1575.94000
18.03.2017,1575.92000,1596.76000,1503.58000,1528.79000
19.03.2017,1545.41000,1562.13000,1450.07000,1507.88000
20.03.2017,1507.96000,1552.80000,1464.53000,1532.38000
21.03.2017,1532.50000,1542.30000,1471.80000,1483.68000
22.03.2017,1483.75000,1499.67000,1454.10000,1466.37000
23.03.2017,1466.40000,1515.00000,1464.86000,1497.45000
24.03.2017,1487.82000,1565.77000,1483.85000,1563.97000
25.03.2017,1563.96000,1642.90000,1556.54000,1629.41000
26.03.2017,1628.44000,1635.84000,1592.50000,1607.62000
27.03.2017,1607.58000,1641.83000,1595.16000,1626.20000
28.03.2017,1626.34000,1628.83000,1611.12000,1626.70000
29.03.2017,1625.15000,1629.83000,1608.53000,1619.20000
30.03.2017,1618.95000,1620.16000,1571.24000,1573.95000
31.03.2017,1572.40000,1597.50000,1565.42000,1588.05000
01.04.2017,1587.38000,1617.01000,1579.46000,1610.35000
02.04.2017,1609.13000,1622.74000,1599.77000,1614.55000
03.04.2017,1614.05000,1665.94000,1605.75000,1659.05000
04.04.2017,1658.02000,1670.22000,1639.27000,1644.59000
05.04.2017,1644.85000,1653.89000,1638.16000,1641.92000
06.04.2017,1642.00000,1687.24000,1640.70000,1680.00000
07.04.2017,1682.57000,1719.79000,1672.02000,1709.70000
08.04.2017,1709.57000,1744.31000,1705.49000,1724.56000
09.04.2017,1725.84000,1729.42000,1704.60000,1712.59000
10.04.2017,1713.05000,1735.58000,1705.01000,1714.30000
11.04.2017,1714.61000,1715.29000,1677.22000,1680.69000
12.04.2017,1679.56000,1699.45000,1668.29000,1692.65000
13.04.2017,1692.61000,1694.49000,1658.50000,1683.94000
14.04.2017,1683.60000,1715.66000,1676.81000,1710.81000
15.04.2017,1710.17000,1735.63000,1704.10000,1727.39000
16.04.2017,1727.40000,1733.11000,1707.40000,1725.81000
17.04.2017,1724.31000,1724.31000,1702.71000,1710.65000
18.04.2017,1711.39000,1713.80000,1688.67000,1705.31000
19.04.2017,1705.31000,1714.45000,1694.69000,1709.78000
20.04.2017,1710.42000,1718.73000,1678.35000,1683.79000
21.04.2017,1689.35000,1702.59000,1666.99000,1696.49000
22.04.2017,1695.18000,1711.19000,1688.81000,1698.46000
23.04.2017,1697.12000,1708.90000,1686.51000,1702.05000
24.04.2017,1702.14000,1704.91000,1678.57000,1683.08000
25.04.2017,1682.10000,1718.72000,1679.82000,1712.73000
26.04.2017,1713.47000,1720.36000,1697.29000,1699.20000
27.04.2017,1696.99000,1709.04000,1688.51000,1695.20000
28.04.2017,1693.37000,1707.66000,1690.46000,1699.77000
29.04.2017,1698.10000,1715.40000,1695.86000,1713.90000
30.04.2017,1713.37000,1732.94000,1707.80000,1727.62000
01.05.2017,1727.15000,1748.38000,1725.33000,1739.00000
02.05.2017,1743.07000,1762.20000,1724.39000,1729.61000
03.05.2017,1728.63000,1744.84000,1722.99000,1741.41000
04.05.2017,1742.67000,1750.60000,1738.94000,1745.62000
05.05.2017,1745.02000,1745.51000,1713.87000,1724.09000
06.05.2017,1723.74000,1737.54000,1720.75000,1730.75000
07.05.2017,1731.87000,1731.87000,1717.63000,1725.57000
08.05.2017,1725.00000,1732.14000,1705.74000,1707.95000
09.05.2017,1706.58000,1712.70000,1690.41000,1705.19000
10.05.2017,1707.71000,1724.29000,1702.01000,1715.23000
11.05.2017,1715.50000,1734.49000,1709.52000,1726.31000
12.05.2017,1733.46000,1741.68000,1724.11000,1736.18000
13.05.2017,1734.90000,1741.94000,1718.43000,1724.19000
14.05.2017,1723.65000,1728.62000,1686.25000,1695.55000
15.05.2017,1696.01000,1718.17000,1693.87000,1711.00000
16.05.2017,1711.00000,1714.37000,1667.45000,1681.77000
17.05.2017,1681.06000,1697.36000,1674.08000,1694.84000
18.05.2017,1694.73000,1717.54000,1688.98000,1711.43000
19.05.2017,1710.32000,1736.48000,1704.83000,1735.91000
20.05.2017,1734.60000,1741.64000,1718.23000,1724.10000
21.05.2017,1724.84000,1739.75000,1719.01000,1727.35000
22.05.2017,1730.62000,1730.83000,1700.92000,1721.92000
23.05.2017,1721.04000,1729.55000,1713.39000,1723.54000
24.05.2017,1723.39000,1726.86000,1709.11000,1723.94000
25.05.2017,1723.13000,1734.49000,1714.25000,1719.94000
26.05.2017,1719.22000,1741.91000,1718.32000,1740.24000
27.05.2017,1744.92000,1759.80000,1739.59000,1751.73000
28.05.2017,1751.63000,1767.67000,1744.20000,1764.51000
29.05.2017,1764.83000,1775.97000,1757.42000,1758.29000
30.05.2017,1758.25000,1765.59000,1750.74000,1760.18000
31.05.2017,1760.20000,1768.62000,1744.17000,1768.14000
01.06.2017,1772.57000,1772.76000,1762.55000,1769.18000
02.06.2017,1769.44000,1782.56000,1761.13000,1776.79000
03.06.2017,1777.26000,1785.85000,1756.06000,1766.91000
04.06.2017,1765.75000,1776.26000,1754.34000,1772.13000
05.06.2017,1772.95000,1773.83000,1769.36000,1771.38000
06.06.2017,1770.59000,1783.77000,1766.68000,1780.45000
07.06.2017,1781.08000,1794.26000,1770.36000,1792.61000
08.06.2017,1792.37000,1814.67000,1788.29000,1806.28000
09.06.2017,1805.93000,1812.83000,1792.45000,1799.87000
10.06.2017,1799.86000,1807.29000,1790.78000,1794.95000
11.06.2017,1796.70000,1810.11000,1794.74000,1799.05000
12.06.2017,1799.93000,1807.64000,1787.27000,1805.95000
13.06.2017,1806.14000,1811.73000,1799.00000,1807.07000
14.06.2017,1807.50000,1810.07000,1791.51000,1793.89000
15.06.2017,1793.89000,1808.53000,1792.54000,1806.79000
16.06.2017,1805.47000,1817.14000,1802.44000,1813.94000
17.06.2017,1815.10000,1840.19000,1812.46000,1838.45000
18.06.2017,1839.52000,1868.86000,1837.60000,1868.11000
19.06.2017,1869.11000,1895.24000,1860.38000,1884.34000
20.06.2017,1883.94000,1903.22000,1878.15000,1897.93000
21.06.2017,1898.81000,1942.27000,1896.27000,1938.72000
22.06.2017,1938.76000,1977.91000,1903.66000,1955.32000
23.06.2017,1957.42000,1977.50000,1938.11000,1967.54000
24.06.2017,1967.54000,1968.59000,1936.20000,1953.57000
25.06.2017,1952.89000,1981.40000,1950.64000,1972.19000
26.06.2017,1977.85000,1988.00000,1957.32000,1973.48000
27.06.2017,1973.51000,2016.61000,1964.16000,2016.19000
28.06.2017,2015.63000,2052.47000,2006.29000,2035.04000
29.06.2017,2035.08000,2066.40000,2031.31000,2059.58000
30.06.2017,2061.08000,2071.54000,2012.21000,2032.15000
01.07.2017,2032.54000,2046.56000,2016.03000,2024.48000
02.07.2017,2025.16000,2026.76000,1897.87000,1908.19000
03.07.2017,1908.35000,1945.86000,1859.47000,1912.43000
04.07.2017,1914.18000,1962.64000,1909.31000,1950.07000
05.07.2017,1950.83000,1959.33000,1928.27000,1941.19000
06.07.2017,1943.65000,1987.05000,1926.01000,1981.52000
07.07.2017,1981.52000,2011.92000,1972.42000,1998.54000
08.07.2017,1998.71000,2002.94000,1921.16000,1925.39000
09.07.2017,1924.98000,1951.68000,1920.95000,1943.59000
10.07.2017,1943.62000,1952.30000,1907.84000,1936.66000
11.07.2017,1937.24000,1958.33000,1920.22000,1925.69000
12.07.2017,1925.04000,1933.93000,1910.77000,1924.49000
13.07.2017,1928.66000,1951.07000,1899.10000,1950.32000
14.07.2017,1951.62000,1973.09000,1906.42000,1925.64000
15.07.2017,1926.15000,1970.12000,1919.74000,1961.33000
16.07.2017,1964.36000,1972.95000,1950.68000,1964.06000
17.07.2017,1964.00000,1988.71000,1959.52000,1966.63000
18.07.2017,1966.05000,1969.62000,1928.93000,1939.01000
19.07.2017,1939.01000,1947.41000,1918.23000,1926.84000
20.07.2017,1927.69000,1945.90000,1912.80000,1929.85000
21.07.2017,1928.00000,1937.75000,1920.76000,1924.85000
22.07.2017,1925.98000,1937.16000,1902.89000,1928.03000
23.07.2017,1928.03000,1947.19000,1916.40000,1943.09000
24.07.2017,1943.91000,1966.00000,1938.66000,1945.79000
25.07.2017,1944.69000,1954.27000,1936.85000,1939.87000
26.07.2017,1940.75000,1962.05000,1936.53000,1955.56000
27.07.2017,1958.11000,1971.75000,1947.89000,1953.35000
28.07.2017,1953.26000,1973.13000,1949.47000,1958.78000
29.07.2017,1958.86000,1960.49000,1932.38000,1943.71000
30.07.2017,1943.38000,1959.61000,1942.88000,1949.66000
31.07.2017,1948.93000,1955.16000,1881.91000,1911.79000
01.08.2017,1912.39000,1919.56000,1894.18000,1899.68000
02.08.2017,1899.17000,1904.95000,1853.32000,1862.66000
03.08.2017,1863.18000,1876.59000,1848.31000,1867.24000
04.08.2017,1867.48000,1874.76000,1851.97000,1861.13000
05.08.2017,1861.21000,1882.57000,1848.40000,1880.98000
06.08.2017,1880.68000,1898.63000,1875.07000,1897.22000
07.08.2017,1897.68000,1901.81000,1881.00000,1885.75000
08.08.2017,1885.33000,1911.60000,1884.24000,1905.80000
09.08.2017,1905.20000,1916.63000,1889.39000,1899.07000
10.08.2017,1902.85000,1918.29000,1886.62000,1913.00000
11.08.2017,1912.55000,1920.63000,1874.23000,1877.75000
12.08.2017,1876.82000,1897.50000,1872.48000,1886.65000
13.08.2017,1886.82000,1900.25000,1881.52000,1893.08000
14.08.2017,1893.35000,1930.07000,1893.22000,1930.05000
15.08.2017,1927.79000,1932.86000,1917.64000,1922.27000
16.08.2017,1922.52000,1924.95000,1886.01000,1890.78000
17.08.2017,1891.19000,1912.48000,1881.97000,1901.38000
18.08.2017,1901.69000,1908.56000,1889.11000,1908.10000
19.08.2017,1906.63000,1913.55000,1897.35000,1898.89000
20.08.2017,1899.67000,1918.18000,1896.63000,1904.09000
21.08.2017,1903.61000,1913.66000,1894.17000,1906.01000
22.08.2017,1908.01000,1930.97000,1908.01000,1924.10000
23.08.2017,1924.04000,1925.50000,1893.99000,1903.67000
24.08.2017,1903.67000,1913.80000,1893.91000,1901.50000
25.08.2017,1893.03000,1908.18000,1892.83000,1902.12000
26.08.2017,1902.07000,1910.89000,1897.49000,1904.26000
27.08.2017,1904.27000,1910.38000,1868.97000,1877.40000
28.08.2017,1877.42000,1884.52000,1859.56000,1866.32000
29.08.2017,1866.26000,1889.31000,1863.95000,1878.73000
30.08.2017,1877.79000,1895.64000,1873.01000,1894.99000
31.08.2017,1895.08000,1910.11000,1886.63000,1908.89000
01.09.2017,1908.25000,1915.94000,1881.21000,1902.57000
02.09.2017,1902.59000,1952.32000,1901.26000,1949.06000
03.09.2017,1948.20000,1959.90000,1935.09000,1951.57000
04.09.2017,1953.94000,1965.14000,1849.86000,1862.16000
05.09.2017,1862.16000,1889.94000,1859.76000,1876.85000
06.09.2017,1876.85000,1884.04000,1855.93000,1864.89000
07.09.2017,1865.24000,1883.37000,1862.30000,1876.11000
08.09.2017,1876.11000,1896.32000,1873.51000,1888.94000
09.09.2017,1888.11000,1898.61000,1864.16000,1888.07000
10.09.2017,1888.07000,1893.02000,1876.52000,1879.99000
11.09.2017,1880.09000,1884.37000,1862.94000,1872.11000
12.09.2017,1872.48000,1873.72000,1852.25000,1865.71000
13.09.2017,1865.73000,1879.29000,1860.42000,1870.10000
14.09.2017,1870.00000,1875.61000,1830.46000,1837.30000
15.09.2017,1837.30000,1838.59000,1799.89000,1807.22000
16.09.2017,1807.39000,1817.22000,1801.22000,1807.80000
17.09.2017,1807.31000,1817.84000,1805.38000,1810.07000
18.09.2017,1810.75000,1813.37000,1773.88000,1786.96000
19.09.2017,1785.80000,1789.54000,1764.06000,1776.68000
20.09.2017,1776.68000,1816.85000,1775.38000,1814.64000
21.09.2017,1814.90000,1832.02000,1807.03000,1830.34000
22.09.2017,1829.40000,1843.48000,1823.32000,1840.57000
23.09.2017,1840.90000,1847.75000,1828.82000,1838.31000
24.09.2017,1838.28000,1868.12000,1821.65000,1861.84000
25.09.2017,1861.84000,1874.81000,1859.83000,1870.00000
26.09.2017,1864.58000,1871.37000,1824.95000,1839.30000
27.09.2017,1839.55000,1849.48000,1828.21000,1836.24000
28.09.2017,1837.04000,1847.25000,1823.70000,1839.43000
29.09.2017,1840.35000,1841.82000,1818.46000,1826.62000
30.09.2017,1827.44000,1854.93000,1825.12000,1853.43000
01.10.2017,1853.56000,1865.24000,1844.34000,1864.11000
02.10.2017,1861.99000,1895.77000,1861.56000,1884.74000
03.10.2017,1885.23000,1889.24000,1876.98000,1880.28000
04.10.2017,1884.38000,1906.33000,1854.81000,1876.39000
05.10.2017,1876.80000,1883.82000,1858.45000,1860.18000
06.10.2017,1860.18000,1878.08000,1856.60000,1872.52000
07.10.2017,1872.65000,1883.15000,1869.14000,1878.94000
08.10.2017,1878.94000,1878.94000,1878.94000,1878.94000
09.10.2017,1883.11000,1899.80000,1868.83000,1873.38000
10.10.2017,1873.93000,1885.95000,1871.31000,1877.53000
11.10.2017,1877.53000,1894.29000,1875.66000,1894.29000
12.10.2017,1894.22000,1899.94000,1885.04000,1896.08000
13.10.2017,1904.20000,1944.01000,1904.18000,1942.48000
14.10.2017,1942.48000,1952.54000,1933.94000,1949.47000
15.10.2017,1949.47000,1958.94000,1900.45000,1918.24000
16.10.2017,1917.95000,1927.25000,1906.41000,1913.91000
17.10.2017,1913.91000,1916.98000,1827.81000,1848.85000
18.10.2017,1848.53000,1856.42000,1816.62000,1843.08000
19.10.2017,1843.08000,1863.37000,1836.46000,1854.23000
20.10.2017,1854.23000,1862.51000,1841.47000,1844.74000
21.10.2017,1845.17000,1857.13000,1828.05000,1845.78000
22.10.2017,1845.78000,1856.43000,1822.96000,1827.28000
23.10.2017,1828.48000,1840.35000,1802.22000,1837.11000
24.10.2017,1837.67000,1845.07000,1832.59000,1840.00000
25.10.2017,1840.00000,1871.62000,1831.99000,1871.46000
26.10.2017,1871.46000,1874.66000,1857.92000,1869.88000
27.10.2017,1869.14000,1870.42000,1836.89000,1854.69000
28.10.2017,1854.64000,1867.47000,1846.69000,1855.28000
29.10.2017,1855.28000,1861.31000,1847.99000,1850.54000
30.10.2017,1851.08000,1852.66000,1830.86000,1843.82000
31.10.2017,1843.68000,1863.61000,1833.60000,1841.98000
01.11.2017,1841.36000,1875.18000,1839.13000,1847.52000
02.11.2017,1862.86000,1871.39000,1848.72000,1860.24000
03.11.2017,1859.95000,1863.65000,1829.03000,1837.64000
04.11.2017,1837.32000,1844.46000,1829.23000,1833.68000
05.11.2017,1833.33000,1834.33000,1784.54000,1793.47000
06.11.2017,1793.33000,1814.70000,1791.61000,1813.82000
07.11.2017,1814.58000,1838.66000,1807.35000,1830.14000
08.11.2017,1829.37000,1848.12000,1828.42000,1838.12000
09.11.2017,1837.48000,1854.95000,1833.59000,1842.93000
10.11.2017,1842.81000,1847.13000,1820.69000,1825.08000
11.11.2017,1824.92000,1830.36000,1810.14000,1823.47000
12.11.2017,1824.51000,1826.59000,1815.60000,1818.35000
13.11.2017,1818.81000,1826.01000,1789.08000,1794.04000
14.11.2017,1794.01000,1794.66000,1769.01000,1775.63000
15.11.2017,1776.34000,1789.19000,1767.95000,1775.46000
16.11.2017,1776.12000,1791.17000,1760.22000,1783.61000
17.11.2017,1782.26000,1812.20000,1780.21000,1809.35000
18.11.2017,1809.54000,1815.59000,1795.18000,1805.26000
19.11.2017,1805.32000,1813.36000,1783.09000,1804.49000
20.11.2017,1805.18000,1805.18000,1765.04000,1769.97000
21.11.2017,1770.52000,1775.38000,1716.77000,1734.28000
22.11.2017,1732.96000,1759.32000,1719.22000,1724.07000
23.11.2017,1724.51000,1738.68000,1706.80000,1737.70000
24.11.2017,1737.78000,1740.13000,1701.50000,1710.39000
25.11.2017,1710.49000,1722.75000,1690.06000,1697.01000
26.11.2017,1696.71000,1707.27000,1686.80000,1700.53000
27.11.2017,1703.05000,1713.83000,1676.36000,1682.92000
28.11.2017,1682.98000,1720.19000,1679.74000,1715.32000
29.11.2017,1715.86000,1726.37000,1707.73000,1726.21000
30.11.2017,1726.10000,1739.39000,1718.81000,1722.13000
01.12.2017,1721.79000,1729.06000,1698.74000,1726.41000
02.12.2017,1727.11000,1734.10000,1721.17000,1731.23000
03.12.2017,1730.11000,1740.67000,1725.80000,1731.04000
04.12.2017,1731.44000,1751.15000,1723.51000,1744.88000
05.12.2017,1746.96000,1755.04000,1718.78000,1736.25000
06.12.2017,1734.72000,1746.28000,1728.02000,1744.52000
07.12.2017,1737.84000,1742.64000,1726.90000,1738.45000
08.12.2017,1738.97000,1742.07000,1724.24000,1726.46000
09.12.2017,1726.45000,1737.99000,1723.47000,1734.25000
10.12.2017,1733.68000,1745.00000,1721.31000,1726.14000
11.12.2017,1727.42000,1736.25000,1721.14000,1732.00000
12.12.2017,1730.93000,1732.71000,1705.36000,1711.39000
13.12.2017,1711.85000,1713.93000,1678.36000,1684.34000
14.12.2017,1684.91000,1714.81000,1677.45000,1706.96000
15.12.2017,1707.18000,1730.13000,1705.29000,1729.56000
16.12.2017,1730.31000,1738.23000,1730.31000,1736.21000
17.12.2017,1728.28000,1733.06000,1720.84000,1727.67000
18.12.2017,1727.78000,1738.29000,1726.74000,1732.90000
19.12.2017,1737.00000,1742.74000,1730.19000,1737.16000
20.12.2017,1737.28000,1758.20000,1732.68000,1755.06000
21.12.2017,1755.13000,1756.90000,1730.69000,1743.38000
22.12.2017,1742.57000,1744.51000,1726.94000,1732.34000
23.12.2017,1732.01000,1748.48000,1723.26000,1744.82000
24.12.2017,1745.14000,1748.88000,1732.13000,1735.87000
25.12.2017,1735.78000,1769.16000,1733.95000,1763.07000
26.12.2017,1763.40000,1783.34000,1759.36000,1776.13000
27.12.2017,1777.15000,1789.57000,1766.29000,1770.91000
28.12.2017,1770.40000,1779.97000,1763.18000,1778.33000
29.12.2017,1779.24000,1797.16000,1775.80000,1793.17000
30.12.2017,1793.87000,1797.43000,1776.94000,1783.62000
31.12.2017,1783.86000,1795.46000,1769.52000,1776.49000
01.01.2018,1775.55000,1783.05000,1768.35000,1780.80000
02.01.2018,1780.80000,1785.06000,1773.30000,1776.11000
03.01.2018,1776.27000,1782.06000,1762.21000,1781.24000
04.01.2018,1781.34000,1789.54000,1755.69000,1771.42000
05.01.2018,1772.30000,1773.26000,1763.76000,1768.52000
06.01.2018,1767.58000,1797.43000,1765.60000,1792.56000
07.01.2018,1792.63000,1798.55000,1770.30000,1778.30000
08.01.2018,1778.33000,1787.54000,1769.92000,1786.43000
09.01.2018,1786.64000,1817.64000,1781.56000,1814.54000
10.01.2018,1814.18000,1842.87000,1812.45000,1830.13000
11.01.2018,1833.14000,1844.94000,1829.57000,1835.18000
12.01.2018,1835.58000,1841.36000,1817.58000,1837.01000
13.01.2018,1836.89000,1843.20000,1812.84000,1815.09000
14.01.2018,1815.43000,1828.31000,1808.32000,1825.98000
15.01.2018,1825.98000,1846.33000,1819.22000,1843.00000
16.01.2018,1840.79000,1868.02000,1840.02000,1866.52000
17.01.2018,1865.78000,1874.57000,1862.76000,1869.08000
18.01.2018,1869.12000,1889.63000,1851.71000,1869.02000
19.01.2018,1869.36000,1883.41000,1863.43000,1876.59000
20.01.2018,1876.93000,1888.89000,1869.68000,1881.33000
21.01.2018,1881.58000,1886.60000,1874.80000,1880.23000
22.01.2018,1880.46000,1899.81000,1872.25000,1898.65000
23.01.2018,1898.62000,1912.30000,1890.26000,1896.16000
24.01.2018,1895.94000,1903.25000,1887.75000,1896.11000
25.01.2018,1896.52000,1905.49000,1881.88000,1903.53000
26.01.2018,1903.11000,1910.16000,1901.65000,1906.22000
27.01.2018,1907.02000,1916.10000,1891.94000,1899.89000
28.01.2018,1899.49000,1908.60000,1893.94000,1907.78000
29.01.2018,1907.58000,1909.21000,1864.83000,1870.06000
30.01.2018,1870.43000,1895.76000,1855.52000,1890.70000
31.01.2018,1890.62000,1899.64000,1881.05000,1898.56000
01.02.2018,1898.47000,1903.27000,1883.31000,1892.50000
02.02.2018,1891.49000,1898.48000,1886.88000,1888.07000
03.02.2018,1888.30000,1899.45000,1869.33000,1897.94000
04.02.2018,1898.36000,1902.50000,1873.97000,1877.13000
05.02.2018,1876.35000,1877.71000,1844.32000,1865.61000
06.02.2018,1865.96000,1868.67000,1851.16000,1858.28000
07.02.2018,1858.78000,1862.96000,1803.05000,1811.48000
08.02.2018,1811.41000,1824.82000,1766.76000,1772.66000
09.02.2018,1772.62000,1796.74000,1760.46000,1764.18000
10.02.2018,1764.39000,1786.08000,1764.37000,1782.54000
11.02.2018,1782.26000,1789.64000,1771.95000,1778.34000
12.02.2018,1778.13000,1794.47000,1772.77000,1778.41000
13.02.2018,1778.15000,1787.52000,1772.47000,1774.48000
14.02.2018,1775.08000,1789.89000,1773.24000,1780.91000
15.02.2018,1780.58000,1785.37000,1770.20000,1777.73000
16.02.2018,1777.93000,1778.51000,1750.23000,1760.63000
17.02.2018,1761.19000,1774.02000,1752.91000,1769.95000
18.02.2018,1769.95000,1782.34000,1765.18000,1776.30000
19.02.2018,1776.56000,1794.67000,1773.85000,1787.03000
20.02.2018,1786.98000,1794.11000,1784.01000,1791.39000
21.02.2018,1791.78000,1814.54000,1789.65000,1796.66000
22.02.2018,1796.28000,1809.33000,1793.48000,1803.24000
23.02.2018,1803.14000,1817.87000,1793.80000,1801.92000
24.02.2018,1802.26000,1811.92000,1796.24000,1807.78000
25.02.2018,1807.42000,1810.38000,1791.08000,1805.66000
26.02.2018,1805.71000,1816.76000,1798.18000,1807.16000
27.02.2018,1807.44000,1829.38000,1804.06000,1826.98000
28.02.2018,1827.73000,1833.67000,1819.84000,1829.02000
01.03.2018,1829.23000,1831.55000,1808.60000,1811.73000
02.03.2018,1810.47000,1816.90000,1794.57000,1812.28000
03.03.2018,1812.93000,1824.49000,1804.64000,1809.87000
04.03.2018,1809.94000,1813.29000,1794.31000,1802.99000
05.03.2018,1803.03000,1807.62000,1792.29000,1806.12000
06.03.2018,1806.73000,1809.91000,1789.20000,1801.78000
07.03.2018,1802.06000,1811.03000,1795.94000,1797.06000
08.03.2018,1797.12000,1804.83000,1793.17000,1798.38000
